indicator,period,dimension,dimension_value,value,unit,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
complementary:inbound_tourism_expenditure_over_exports_of_services,2019,,,0.7052367695153127,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_exports_of_services,2020,,,0.4222503087610416,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_exports_of_services,2021,,,0.363942669883044,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_exports_of_services,2022,,,0.6965184659297237,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_exports_of_services,2023,,,0.7489024297801457,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_exports_of_services,2024,,,0.7379859472863616,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_gdp,2019,,,0.023670430084205,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_gdp,2020,,,0.0063265370545732,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_gdp,2021,,,0.0053071405166454,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_gdp,2022,,,0.0254788696386334,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_gdp,2023,,,0.0335357452476297,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_gdp,2024,,,0.036948214609506,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_total_exports,2019,,,0.0685015531495072,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_total_exports,2020,,,0.0251285038685251,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_total_exports,2021,,,0.0160558544147997,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_total_exports,2022,,,0.0625217023400226,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_total_exports,2023,,,0.1090380005655962,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:inbound_tourism_expenditure_over_total_exports,2024,,,0.1257254560331913,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_current_account_debits,2019,,,0.0663439768981036,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_current_account_debits,2020,,,0.0454049246460113,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_current_account_debits,2021,,,0.056914487146315,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_current_account_debits,2022,,,0.0645393029659692,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_current_account_debits,2023,,,0.0806961855246179,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_current_account_debits,2024,,,0.0848868737668492,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_gdp,2019,,,0.019574691122265,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_gdp,2020,,,0.0127737008671601,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_gdp,2021,,,0.0150198871996011,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_gdp,2022,,,0.0168333383733925,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_gdp,2023,,,0.0226073808116561,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_gdp,2024,,,0.0252921565277719,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_goods,2019,,,0.118304155595006,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_goods,2020,,,0.0753121609577898,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_goods,2021,,,0.0950009000045151,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_goods,2022,,,0.1072329135776639,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_goods,2023,,,0.1450480192152101,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_goods,2024,,,0.1483956558318069,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_services,2019,,,0.1820201125879857,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_services,2020,,,0.1363240215564873,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_services,2021,,,0.1789239202323585,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_services,2022,,,0.1959175710272799,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_services,2023,,,0.2390945657524865,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_imports_of_services,2024,,,0.253601722633176,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_total_imports,2019,,,0.0717016172263134,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_total_imports,2020,,,0.0485118212391814,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_total_imports,2021,,,0.0620532795812783,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_total_imports,2022,,,0.0693015945189471,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_total_imports,2023,,,0.0902794809131492,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:outbound_tourism_expenditure_over_total_imports,2024,,,0.0936160183281004,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_balance_over_gdp,2019,,,0.00409573896194,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_balance_over_gdp,2020,,,-0.0064471638125868,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_balance_over_gdp,2021,,,-0.0097127466829557,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_balance_over_gdp,2022,,,0.0086455312652409,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_balance_over_gdp,2023,,,0.0109283644359736,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_balance_over_gdp,2024,,,0.0116560580817341,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_gfcf,2019,,,0.057857454873802,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_gfcf,2020,,,0.0299063146077301,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_gfcf,2021,,,0.0574379914455847,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_gfcf,2022,,,0.069451601137785,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_gfcf,2023,,,0.062946528509249,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_gfcf,2024,,,0.0586851512439224,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_government_consumption,2019,,,0.0234475409329957,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_government_consumption,2020,,,0.0057763024476073,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_government_consumption,2021,,,0.004531988438062,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_government_consumption,2022,,,0.0246559725736461,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_government_consumption,2023,,,0.0351512192173125,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_government_consumption,2024,,,0.0380467435992438,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_non-oil_gva,2019,,,0.0525222774571144,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_non-oil_gva,2020,,,0.0205756300249115,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_non-oil_gva,2021,,,0.0341435118255468,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_non-oil_gva,2022,,,0.056974561955878,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_non-oil_gva,2023,,,0.06275588922757,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_contribution_to_non-oil_gva,2024,,,0.0664833149031358,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_coverage,2019,,,1.209236454172263,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_coverage,2020,,,0.4952783159998766,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_coverage,2021,,,0.3533409037044133,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_coverage,2022,,,1.5135957629715542,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_coverage,2023,,,1.483398078132919,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_coverage,2024,,,1.4608566323292842,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_direct_contribution_to_gdp,2019,,,0.036308815125674,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_direct_contribution_to_gdp,2020,,,0.0161341671129006,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_direct_contribution_to_gdp,2021,,,0.0245288284444905,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_direct_contribution_to_gdp,2022,,,0.034595886164741,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_direct_contribution_to_gdp,2023,,,0.0442646146595375,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_direct_contribution_to_gdp,2024,,,0.0492184437370403,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(domestic_labor),2019,,,0.042652084706304,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(domestic_labor),2020,,,0.0512946535764982,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(domestic_labor),2021,,,0.0584854795290051,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(domestic_labor),2022,,,0.0596367156834114,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(domestic_labor),2023,,,0.0582505596851462,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(domestic_labor),2024,,,0.0546919552496651,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(non-domestic_labor),2019,,,0.0588801986256857,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(non-domestic_labor),2020,,,0.0707607512523098,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(non-domestic_labor),2021,,,0.0779572018428772,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(non-domestic_labor),2022,,,0.0788916129056546,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(non-domestic_labor),2023,,,0.0767313399039929,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(non-domestic_labor),2024,,,0.0708678165875084,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(private_sector),2019,,,0.0701783724207755,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(private_sector),2020,,,0.0851110534439131,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(private_sector),2021,,,0.0943756955651932,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(private_sector),2022,,,0.0934109780558387,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(private_sector),2023,,,0.0899175789208794,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_employment_share_(private_sector),2024,,,0.0816497950288401,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_intensity,2019,,,2.030469896650914,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_intensity,2020,,,1.502221739509933,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_intensity,2021,,,2.13330458686171,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_intensity,2022,,,3.142462520455249,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_intensity,2023,,,3.244363134845066,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_intensity,2024,,,3.282829541295423,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_openness,2019,,,0.04324512120647,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_openness,2020,,,0.0191002379217333,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_openness,2021,,,0.0203270277162465,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_openness,2022,,,0.042312208012026,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_openness,2023,,,0.0561431260592859,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_openness,2024,,,0.062240371137278,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_share_of_non-oil_exports,2019,,,0.2244683225586899,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_share_of_non-oil_exports,2020,,,0.0731141469632241,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_share_of_non-oil_exports,2021,,,0.0541531757337995,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_share_of_non-oil_exports,2022,,,0.2281897957338681,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_share_of_non-oil_exports,2023,,,0.3243517348902652,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
complementary:tourism_share_of_non-oil_exports,2024,,,0.3231098779597941,ratio,datasaudi,,https://datasaudi.mep.gov.sa,2014-2025,,2026-09-13T06:19:18.885532+00:00,False
