Accommodation Type ID,Accommodation Type,Province ID,Province,Year,Month ID,Month,Occupancy Rate
1,Hotels,8,Hail,2023,202301,2023-01,0.4140816620978214
1,Hotels,8,Hail,2023,202302,2023-02,0.5036895977148298
1,Hotels,8,Hail,2023,202303,2023-03,0.33787982117147836
1,Hotels,8,Hail,2023,202304,2023-04,0.2646970380393926
1,Hotels,8,Hail,2023,202305,2023-05,0.34375
1,Hotels,8,Hail,2023,202306,2023-06,0.29658229658229657
1,Hotels,8,Hail,2023,202307,2023-07,0.4149439440088134
1,Hotels,8,Hail,2023,202308,2023-08,0.3414259373079287
1,Hotels,8,Hail,2023,202309,2023-09,0.3018699072111535
1,Hotels,8,Hail,2023,202310,2023-10,0.3120442884147988
1,Hotels,8,Hail,2023,202311,2023-11,0.4867695464455179
1,Hotels,8,Hail,2023,202312,2023-12,0.3964000651571917
1,Hotels,8,Hail,2024,202401,2024-01,0.46665588223399523
1,Hotels,8,Hail,2024,202402,2024-02,0.5366040955631399
1,Hotels,8,Hail,2024,202403,2024-03,0.3054736635220126
1,Hotels,8,Hail,2024,202404,2024-04,0.4065352559862416
1,Hotels,8,Hail,2024,202405,2024-05,0.38744895407950664
1,Hotels,8,Hail,2024,202406,2024-06,0.38765479138883596
1,Hotels,8,Hail,2024,202407,2024-07,0.40798980025499365
1,Hotels,8,Hail,2024,202408,2024-08,0.39495123350545036
1,Hotels,8,Hail,2024,202409,2024-09,0.3332009215857631
1,Hotels,8,Hail,2024,202410,2024-10,0.33566406700218987
1,Hotels,8,Hail,2024,202411,2024-11,0.5166403817380404
1,Hotels,8,Hail,2024,202412,2024-12,0.43121605667060214
1,Hotels,9,Northern Borders,2021,202101,2021-01,0.43199839405801466
1,Hotels,9,Northern Borders,2021,202102,2021-02,0.3131811638906025
1,Hotels,9,Northern Borders,2021,202103,2021-03,0.33629136624144945
1,Hotels,9,Northern Borders,2021,202104,2021-04,0.2333771600300526
1,Hotels,9,Northern Borders,2021,202105,2021-05,0.23948894527002537
1,Hotels,9,Northern Borders,2021,202106,2021-06,0.2918217300535536
1,Hotels,9,Northern Borders,2021,202107,2021-07,0.2938263171377338
1,Hotels,9,Northern Borders,2021,202108,2021-08,0.31372198910811533
1,Hotels,9,Northern Borders,2021,202109,2021-09,0.34458805943902227
1,Hotels,9,Northern Borders,2021,202110,2021-10,0.34221551868610695
1,Hotels,9,Northern Borders,2021,202111,2021-11,0.3414509536784741
1,Hotels,9,Northern Borders,2021,202112,2021-12,0.30286375470060745
1,Hotels,9,Northern Borders,2022,202201,2022-01,0.29046159739513505
1,Hotels,9,Northern Borders,2022,202202,2022-02,0.33671183185746295
1,Hotels,9,Northern Borders,2022,202203,2022-03,0.32969617157369957
1,Hotels,9,Northern Borders,2022,202204,2022-04,0.20176592147285366
1,Hotels,9,Northern Borders,2022,202205,2022-05,0.2822401704091595
1,Hotels,9,Northern Borders,2022,202206,2022-06,0.290521327014218
1,Hotels,9,Northern Borders,2022,202207,2022-07,0.34259941089838
1,Hotels,9,Northern Borders,2022,202208,2022-08,0.38358394789771094
1,Hotels,9,Northern Borders,2022,202209,2022-09,0.34361411669531805
1,Hotels,9,Northern Borders,2022,202210,2022-10,0.27695580698191663
1,Hotels,9,Northern Borders,2022,202211,2022-11,0.29369940931962374
1,Hotels,9,Northern Borders,2022,202212,2022-12,0.28587806149035955
1,Hotels,9,Northern Borders,2023,202301,2023-01,0.3258810155361879
1,Hotels,9,Northern Borders,2023,202302,2023-02,0.4663305725603169
1,Hotels,9,Northern Borders,2023,202303,2023-03,0.2918324607329843
1,Hotels,9,Northern Borders,2023,202304,2023-04,0.21353572243779959
1,Hotels,9,Northern Borders,2023,202305,2023-05,0.25143298059964725
1,Hotels,9,Northern Borders,2023,202306,2023-06,0.22738734787852208
1,Hotels,9,Northern Borders,2023,202307,2023-07,0.29821958456973297
1,Hotels,9,Northern Borders,2023,202308,2023-08,0.27372600926538715
1,Hotels,9,Northern Borders,2023,202309,2023-09,0.22752999773601992
1,Hotels,9,Northern Borders,2023,202310,2023-10,0.3594213316560338
1,Hotels,9,Northern Borders,2023,202311,2023-11,0.44287187177804854
1,Hotels,9,Northern Borders,2023,202312,2023-12,0.43541417670313504
1,Hotels,9,Northern Borders,2024,202401,2024-01,0.3992954645530603
1,Hotels,9,Northern Borders,2024,202402,2024-02,0.45833734707638957
1,Hotels,9,Northern Borders,2024,202403,2024-03,0.31919680053324445
1,Hotels,9,Northern Borders,2024,202404,2024-04,0.3587385019710907
1,Hotels,9,Northern Borders,2024,202405,2024-05,0.43423423423423424
1,Hotels,9,Northern Borders,2024,202406,2024-06,0.380715965508231
1,Hotels,9,Northern Borders,2024,202407,2024-07,0.4588117823265102
1,Hotels,9,Northern Borders,2024,202408,2024-08,0.46083755732560944
1,Hotels,9,Northern Borders,2024,202409,2024-09,0.4464829902357112
1,Hotels,9,Northern Borders,2024,202410,2024-10,0.43042108278430247
1,Hotels,9,Northern Borders,2024,202411,2024-11,0.4543035141837537
1,Hotels,9,Northern Borders,2024,202412,2024-12,0.470698766881973
1,Hotels,10,Jazan,2021,202101,2021-01,0.579850599567525
1,Hotels,10,Jazan,2021,202102,2021-02,0.4209604153147307
1,Hotels,10,Jazan,2021,202103,2021-03,0.39556909134802876
1,Hotels,10,Jazan,2021,202104,2021-04,0.2874342552506351
1,Hotels,10,Jazan,2021,202105,2021-05,0.3369495958952346
1,Hotels,10,Jazan,2021,202106,2021-06,0.34610903399704374
1,Hotels,10,Jazan,2021,202107,2021-07,0.3925596522085421
1,Hotels,10,Jazan,2021,202108,2021-08,0.40520639772154976
1,Hotels,10,Jazan,2021,202109,2021-09,0.35114603798297317
1,Hotels,10,Jazan,2021,202110,2021-10,0.3619817512405955
1,Hotels,10,Jazan,2021,202111,2021-11,0.418963728807795
1,Hotels,10,Jazan,2021,202112,2021-12,0.4002738133193301
1,Hotels,10,Jazan,2022,202201,2022-01,0.42859984089101033
1,Hotels,10,Jazan,2022,202202,2022-02,0.408861459100958
1,Hotels,10,Jazan,2022,202203,2022-03,0.36254899310717664
1,Hotels,10,Jazan,2022,202204,2022-04,0.22056850730575397
1,Hotels,10,Jazan,2022,202205,2022-05,0.34624355939284224
1,Hotels,10,Jazan,2022,202206,2022-06,0.28992610029521293
1,Hotels,10,Jazan,2022,202207,2022-07,0.38651954022988505
1,Hotels,10,Jazan,2022,202208,2022-08,0.4331499873666207
1,Hotels,10,Jazan,2022,202209,2022-09,0.35250597497539715
1,Hotels,10,Jazan,2022,202210,2022-10,0.37950904306698197
1,Hotels,10,Jazan,2022,202211,2022-11,0.42307889038550067
1,Hotels,10,Jazan,2022,202212,2022-12,0.42631597331377274
1,Hotels,10,Jazan,2023,202301,2023-01,0.3989796393071472
1,Hotels,10,Jazan,2023,202302,2023-02,0.38689914365636424
1,Hotels,10,Jazan,2023,202303,2023-03,0.3883175332758786
1,Hotels,10,Jazan,2023,202304,2023-04,0.3534201954397394
1,Hotels,10,Jazan,2023,202305,2023-05,0.36720618790704174
1,Hotels,10,Jazan,2023,202306,2023-06,0.35652013639295915
1,Hotels,10,Jazan,2023,202307,2023-07,0.414398768526376
1,Hotels,10,Jazan,2023,202308,2023-08,0.3939993592280583
1,Hotels,10,Jazan,2023,202309,2023-09,0.367546834359464
1,Hotels,10,Jazan,2023,202310,2023-10,0.34500240374109525
1,Hotels,10,Jazan,2023,202311,2023-11,0.4400849474350092
1,Hotels,10,Jazan,2023,202312,2023-12,0.3627695800227015
1,Hotels,10,Jazan,2024,202401,2024-01,0.4477753521492801
1,Hotels,10,Jazan,2024,202402,2024-02,0.4343852761987305
1,Hotels,10,Jazan,2024,202403,2024-03,0.297008521327356
1,Hotels,10,Jazan,2024,202404,2024-04,0.32175945049627647
1,Hotels,10,Jazan,2024,202405,2024-05,0.37429464991263117
1,Hotels,10,Jazan,2024,202406,2024-06,0.37479458702341434
1,Hotels,10,Jazan,2024,202407,2024-07,0.4299360055301277
1,Hotels,10,Jazan,2024,202408,2024-08,0.4416359487449535
1,Hotels,10,Jazan,2024,202409,2024-09,0.423663837626588
1,Hotels,10,Jazan,2024,202410,2024-10,0.4039856557377049
1,Hotels,10,Jazan,2024,202411,2024-11,0.46935999455893357
1,Hotels,10,Jazan,2024,202412,2024-12,0.45541404236712596
1,Hotels,11,Najran,2021,202101,2021-01,0.35962773446890345
1,Hotels,11,Najran,2021,202102,2021-02,0.3326088558166949
1,Hotels,11,Najran,2021,202103,2021-03,0.3405533491305944
1,Hotels,11,Najran,2021,202104,2021-04,0.27501776600555594
1,Hotels,11,Najran,2021,202105,2021-05,0.30409565450165077
1,Hotels,11,Najran,2021,202106,2021-06,0.3450882389238554
1,Hotels,11,Najran,2021,202107,2021-07,0.3762533970574454
1,Hotels,11,Najran,2021,202108,2021-08,0.49375630676084764
1,Hotels,11,Najran,2021,202109,2021-09,0.4697560975609756
1,Hotels,11,Najran,2021,202110,2021-10,0.4232769459366785
1,Hotels,11,Najran,2021,202111,2021-11,0.3565728053004066
1,Hotels,11,Najran,2021,202112,2021-12,0.3346942650968477
1,Hotels,11,Najran,2022,202201,2022-01,0.36324138333236133
1,Hotels,11,Najran,2022,202202,2022-02,0.33035946016091355
1,Hotels,11,Najran,2022,202203,2022-03,0.3385093167701863
1,Hotels,11,Najran,2022,202204,2022-04,0.26579369159585087
1,Hotels,11,Najran,2022,202205,2022-05,0.33102501168770454
1,Hotels,11,Najran,2022,202206,2022-06,0.35446667310975805
1,Hotels,11,Najran,2022,202207,2022-07,0.3826722662933582
1,Hotels,11,Najran,2022,202208,2022-08,0.4614906222382246
1,Hotels,11,Najran,2022,202209,2022-09,0.3900759976825819
1,Hotels,11,Najran,2022,202210,2022-10,0.36163458291117867
1,Hotels,11,Najran,2022,202211,2022-11,0.3676712893038583
1,Hotels,11,Najran,2022,202212,2022-12,0.3543235386824502
1,Hotels,11,Najran,2023,202301,2023-01,0.37284557347546204
1,Hotels,11,Najran,2023,202302,2023-02,0.38659774918435424
1,Hotels,11,Najran,2023,202303,2023-03,0.3760044028618602
1,Hotels,11,Najran,2023,202304,2023-04,0.32477083048296623
1,Hotels,11,Najran,2023,202305,2023-05,0.37622323418273423
1,Hotels,11,Najran,2023,202306,2023-06,0.3713282352555056
1,Hotels,11,Najran,2023,202307,2023-07,0.44728101595571473
1,Hotels,11,Najran,2023,202308,2023-08,0.4617508266187281
1,Hotels,11,Najran,2023,202309,2023-09,0.38590221510212885
1,Hotels,11,Najran,2023,202310,2023-10,0.3880292782358936
1,Hotels,11,Najran,2023,202311,2023-11,0.40893090616514133
1,Hotels,11,Najran,2023,202312,2023-12,0.39403805066639536
1,Hotels,11,Najran,2024,202401,2024-01,0.4167715440153673
1,Hotels,11,Najran,2024,202402,2024-02,0.4418516606436069
1,Hotels,11,Najran,2024,202403,2024-03,0.36644956314535343
1,Hotels,11,Najran,2024,202404,2024-04,0.3979894276896752
1,Hotels,11,Najran,2024,202405,2024-05,0.4004487126870776
1,Hotels,11,Najran,2024,202406,2024-06,0.3852375300190466
1,Hotels,11,Najran,2024,202407,2024-07,0.4831416209371043
1,Hotels,11,Najran,2024,202408,2024-08,0.5031521318365315
1,Hotels,11,Najran,2024,202409,2024-09,0.42901051496360204
1,Hotels,11,Najran,2024,202410,2024-10,0.409387190134642
1,Hotels,11,Najran,2024,202411,2024-11,0.42540646326776393
1,Hotels,11,Najran,2024,202412,2024-12,0.4143090896155944
1,Hotels,12,Al-Baha,2021,202101,2021-01,0.191676901957951
1,Hotels,12,Al-Baha,2021,202102,2021-02,0.1548478062536286
1,Hotels,12,Al-Baha,2021,202103,2021-03,0.1734419314958912
1,Hotels,12,Al-Baha,2021,202104,2021-04,0.14247795999620816
1,Hotels,12,Al-Baha,2021,202105,2021-05,0.28256754431251074
1,Hotels,12,Al-Baha,2021,202106,2021-06,0.4617717905254706
1,Hotels,12,Al-Baha,2021,202107,2021-07,0.5935000850774205
1,Hotels,12,Al-Baha,2021,202108,2021-08,0.49473454862371996
1,Hotels,12,Al-Baha,2021,202109,2021-09,0.2347287950491445
1,Hotels,12,Al-Baha,2021,202110,2021-10,0.19563379199016065
1,Hotels,12,Al-Baha,2021,202111,2021-11,0.2510708401976936
1,Hotels,12,Al-Baha,2021,202112,2021-12,0.2311095381348434
1,Hotels,12,Al-Baha,2022,202201,2022-01,0.23236256034885533
1,Hotels,12,Al-Baha,2022,202202,2022-02,0.28182431293205196
1,Hotels,12,Al-Baha,2022,202203,2022-03,0.2974221427507078
1,Hotels,12,Al-Baha,2022,202204,2022-04,0.18308578357077904
1,Hotels,12,Al-Baha,2022,202205,2022-05,0.33585536795157694
1,Hotels,12,Al-Baha,2022,202206,2022-06,0.2616696210010973
1,Hotels,12,Al-Baha,2022,202207,2022-07,0.4957151760673107
1,Hotels,12,Al-Baha,2022,202208,2022-08,0.6213089555861177
1,Hotels,12,Al-Baha,2022,202209,2022-09,0.25541163946061035
1,Hotels,12,Al-Baha,2022,202210,2022-10,0.22368878082667593
1,Hotels,12,Al-Baha,2022,202211,2022-11,0.2563612014539889
1,Hotels,12,Al-Baha,2022,202212,2022-12,0.2328269176996924
1,Hotels,12,Al-Baha,2023,202301,2023-01,0.22207780954856599
1,Hotels,12,Al-Baha,2023,202302,2023-02,0.21687462863933452
1,Hotels,12,Al-Baha,2023,202303,2023-03,0.21866372170071782
1,Hotels,12,Al-Baha,2023,202304,2023-04,0.23163686382393398
1,Hotels,12,Al-Baha,2023,202305,2023-05,0.3142519111758282
1,Hotels,12,Al-Baha,2023,202306,2023-06,0.3501878069921988
1,Hotels,12,Al-Baha,2023,202307,2023-07,0.5945075588156364
1,Hotels,12,Al-Baha,2023,202308,2023-08,0.48860620481376404
1,Hotels,12,Al-Baha,2023,202309,2023-09,0.2865971417535728
1,Hotels,12,Al-Baha,2023,202310,2023-10,0.2902531363670106
1,Hotels,12,Al-Baha,2023,202311,2023-11,0.3076734693877551
1,Hotels,12,Al-Baha,2023,202312,2023-12,0.2991298042059463
1,Hotels,12,Al-Baha,2024,202401,2024-01,0.3414534455979727
1,Hotels,12,Al-Baha,2024,202402,2024-02,0.3115449165268086
1,Hotels,12,Al-Baha,2024,202403,2024-03,0.2710696580119318
1,Hotels,12,Al-Baha,2024,202404,2024-04,0.3180923900212481
1,Hotels,12,Al-Baha,2024,202405,2024-05,0.33555399719495094
1,Hotels,12,Al-Baha,2024,202406,2024-06,0.37444160816847477
1,Hotels,12,Al-Baha,2024,202407,2024-07,0.5899326707277974
1,Hotels,12,Al-Baha,2024,202408,2024-08,0.48564533577431973
1,Hotels,12,Al-Baha,2024,202409,2024-09,0.3132877205617573
1,Hotels,12,Al-Baha,2024,202410,2024-10,0.2620611976722358
1,Hotels,12,Al-Baha,2024,202411,2024-11,0.2880241648898365
1,Hotels,12,Al-Baha,2024,202412,2024-12,0.254157170591711
1,Hotels,13,Al-Jouf,2021,202101,2021-01,0.45570462357245817
1,Hotels,13,Al-Jouf,2021,202102,2021-02,0.4539074580706554
1,Hotels,13,Al-Jouf,2021,202103,2021-03,0.52420276966078
1,Hotels,13,Al-Jouf,2021,202104,2021-04,0.5028587365778832
1,Hotels,13,Al-Jouf,2021,202105,2021-05,0.5100947158524427
1,Hotels,13,Al-Jouf,2021,202106,2021-06,0.5457599629286376
1,Hotels,13,Al-Jouf,2021,202107,2021-07,0.43195909931469595
1,Hotels,13,Al-Jouf,2021,202108,2021-08,0.4794459833795014
1,Hotels,13,Al-Jouf,2021,202109,2021-09,0.5432128611144688
1,Hotels,13,Al-Jouf,2021,202110,2021-10,0.5381657149516373
1,Hotels,13,Al-Jouf,2021,202111,2021-11,0.5090697674418605
1,Hotels,13,Al-Jouf,2021,202112,2021-12,0.48557336621454994
1,Hotels,13,Al-Jouf,2022,202201,2022-01,0.456052691346809
1,Hotels,13,Al-Jouf,2022,202202,2022-02,0.4886561954624782
1,Hotels,13,Al-Jouf,2022,202203,2022-03,0.5137692587650128
1,Hotels,13,Al-Jouf,2022,202204,2022-04,0.30903866248693834
1,Hotels,13,Al-Jouf,2022,202205,2022-05,0.4306614980617732
1,Hotels,13,Al-Jouf,2022,202206,2022-06,0.40306462358427714
1,Hotels,13,Al-Jouf,2022,202207,2022-07,0.33857300749109664
1,Hotels,13,Al-Jouf,2022,202208,2022-08,0.42395727365208546
1,Hotels,13,Al-Jouf,2022,202209,2022-09,0.46115680898289596
1,Hotels,13,Al-Jouf,2022,202210,2022-10,0.4947132727951238
1,Hotels,13,Al-Jouf,2022,202211,2022-11,0.44558189655172414
1,Hotels,13,Al-Jouf,2022,202212,2022-12,0.4477154655654722
1,Hotels,13,Al-Jouf,2023,202301,2023-01,0.4935729275970619
1,Hotels,13,Al-Jouf,2023,202302,2023-02,0.5700455580865603
1,Hotels,13,Al-Jouf,2023,202303,2023-03,0.5181616011860638
1,Hotels,13,Al-Jouf,2023,202304,2023-04,0.4121212121212121
1,Hotels,13,Al-Jouf,2023,202305,2023-05,0.3668418747262374
1,Hotels,13,Al-Jouf,2023,202306,2023-06,0.28193599576831524
1,Hotels,13,Al-Jouf,2023,202307,2023-07,0.32051282051282054
1,Hotels,13,Al-Jouf,2023,202308,2023-08,0.3330967799166149
1,Hotels,13,Al-Jouf,2023,202309,2023-09,0.32661882942854675
1,Hotels,13,Al-Jouf,2023,202310,2023-10,0.33104148761622004
1,Hotels,13,Al-Jouf,2023,202311,2023-11,0.32457724511574454
1,Hotels,13,Al-Jouf,2023,202312,2023-12,0.2847612073875193
1,Hotels,13,Al-Jouf,2024,202401,2024-01,0.34664811328476713
1,Hotels,13,Al-Jouf,2024,202402,2024-02,0.334084272006675
1,Hotels,13,Al-Jouf,2024,202403,2024-03,0.2578870732891118
1,Hotels,13,Al-Jouf,2024,202404,2024-04,0.266532420459122
1,Hotels,13,Al-Jouf,2024,202405,2024-05,0.31338927398759575
1,Hotels,13,Al-Jouf,2024,202406,2024-06,0.27642039238567573
1,Hotels,13,Al-Jouf,2024,202407,2024-07,0.3580611052367967
1,Hotels,13,Al-Jouf,2024,202408,2024-08,0.3848304610848457
1,Hotels,13,Al-Jouf,2024,202409,2024-09,0.4063109954456734
1,Hotels,13,Al-Jouf,2024,202410,2024-10,0.3785337552742616
1,Hotels,13,Al-Jouf,2024,202411,2024-11,0.42313290784906504
1,Hotels,13,Al-Jouf,2024,202412,2024-12,0.3560245792145338
1,Hotels,15,Grand Total,2021,202101,2021-01,0.4038692063147277
1,Hotels,15,Grand Total,2021,202102,2021-02,0.3026937886178051
1,Hotels,15,Grand Total,2021,202103,2021-03,0.34506933568072434
1,Hotels,15,Grand Total,2021,202104,2021-04,0.2974821789978723
1,Hotels,15,Grand Total,2021,202105,2021-05,0.3616688207204783
1,Hotels,15,Grand Total,2021,202106,2021-06,0.42982223506258443
1,Hotels,15,Grand Total,2021,202107,2021-07,0.4307172730569322
1,Hotels,15,Grand Total,2021,202108,2021-08,0.44143562994908153
1,Hotels,15,Grand Total,2021,202109,2021-09,0.4337316897211505
1,Hotels,15,Grand Total,2021,202110,2021-10,0.4836456016400347
1,Hotels,15,Grand Total,2021,202111,2021-11,0.5231439009575855
1,Hotels,15,Grand Total,2021,202112,2021-12,0.5480025174547718
1,Hotels,15,Grand Total,2022,202201,2022-01,0.48357219037461674
1,Hotels,15,Grand Total,2022,202202,2022-02,0.541106291829433
1,Hotels,15,Grand Total,2022,202203,2022-03,0.6083689724029665
1,Hotels,15,Grand Total,2022,202204,2022-04,0.5391548885129523
1,Hotels,15,Grand Total,2022,202205,2022-05,0.480560556452505
1,Hotels,15,Grand Total,2022,202206,2022-06,0.41536944509362567
1,Hotels,15,Grand Total,2022,202207,2022-07,0.49540948886482056
1,Hotels,15,Grand Total,2022,202208,2022-08,0.5154283106943551
1,Hotels,15,Grand Total,2022,202209,2022-09,0.4989593265488597
1,Hotels,15,Grand Total,2022,202210,2022-10,0.5761778322895152
1,Hotels,15,Grand Total,2022,202211,2022-11,0.6110927877090617
1,Hotels,15,Grand Total,2022,202212,2022-12,0.6240605612746509
1,Hotels,15,Grand Total,2023,202301,2023-01,0.6236144782476981
1,Hotels,15,Grand Total,2023,202302,2023-02,0.660765109994587
1,Hotels,15,Grand Total,2023,202303,2023-03,0.6145290420660275
1,Hotels,15,Grand Total,2023,202304,2023-04,0.5767437965779998
1,Hotels,15,Grand Total,2023,202305,2023-05,0.4946302265666356
1,Hotels,15,Grand Total,2023,202306,2023-06,0.5785721989626332
1,Hotels,15,Grand Total,2023,202307,2023-07,0.5718975038227855
1,Hotels,15,Grand Total,2023,202308,2023-08,0.5296963936126793
1,Hotels,15,Grand Total,2023,202309,2023-09,0.504978685328197
1,Hotels,15,Grand Total,2023,202310,2023-10,0.5615858996556621
1,Hotels,15,Grand Total,2023,202311,2023-11,0.6306842350866579
1,Hotels,15,Grand Total,2023,202312,2023-12,0.6111123186726702
1,Hotels,15,Grand Total,2024,202401,2024-01,0.6310540274155311
1,Hotels,15,Grand Total,2024,202402,2024-02,0.6427852624642073
1,Hotels,15,Grand Total,2024,202403,2024-03,0.5627541220774067
1,Hotels,15,Grand Total,2024,202404,2024-04,0.5333820290231622
1,Hotels,15,Grand Total,2024,202405,2024-05,0.498012823786685
1,Hotels,15,Grand Total,2024,202406,2024-06,0.6380924394598328
1,Hotels,15,Grand Total,2024,202407,2024-07,0.46621285023341436
1,Hotels,15,Grand Total,2024,202408,2024-08,0.46360731797637006
1,Hotels,15,Grand Total,2024,202409,2024-09,0.45490601499428174
1,Hotels,15,Grand Total,2024,202410,2024-10,0.5132511269773966
1,Hotels,15,Grand Total,2024,202411,2024-11,0.575081285737345
1,Hotels,15,Grand Total,2024,202412,2024-12,0.5860391523892918
2,Apartments and Others,1,Al-Riyadh,2021,202101,2021-01,0.6719917287353662
2,Apartments and Others,1,Al-Riyadh,2021,202102,2021-02,0.5738646953498843
2,Apartments and Others,1,Al-Riyadh,2021,202103,2021-03,0.6278516096936962
2,Apartments and Others,1,Al-Riyadh,2021,202104,2021-04,0.5060443667723794
2,Apartments and Others,1,Al-Riyadh,2021,202105,2021-05,0.5077926593890899
2,Apartments and Others,1,Al-Riyadh,2021,202106,2021-06,0.6871350306413835
2,Apartments and Others,1,Al-Riyadh,2021,202107,2021-07,0.6188168081749482
2,Apartments and Others,1,Al-Riyadh,2021,202108,2021-08,0.6406618442786353
2,Apartments and Others,1,Al-Riyadh,2021,202109,2021-09,0.6546602443323406
2,Apartments and Others,1,Al-Riyadh,2021,202110,2021-10,0.6764548141189003
2,Apartments and Others,1,Al-Riyadh,2021,202111,2021-11,0.7086154756112685
2,Apartments and Others,1,Al-Riyadh,2021,202112,2021-12,0.7275785838932121
2,Apartments and Others,1,Al-Riyadh,2022,202201,2022-01,0.6784878497935277
2,Apartments and Others,1,Al-Riyadh,2022,202202,2022-02,0.7006184135402659
2,Apartments and Others,1,Al-Riyadh,2022,202203,2022-03,0.7176201065151503
2,Apartments and Others,1,Al-Riyadh,2022,202204,2022-04,0.46296304034431607
2,Apartments and Others,1,Al-Riyadh,2022,202205,2022-05,0.6187788862031227
2,Apartments and Others,1,Al-Riyadh,2022,202206,2022-06,0.6354535647581632
2,Apartments and Others,1,Al-Riyadh,2022,202207,2022-07,0.6115044892350879
2,Apartments and Others,1,Al-Riyadh,2022,202208,2022-08,0.7229241363610495
2,Apartments and Others,1,Al-Riyadh,2022,202209,2022-09,0.6740421843034857
2,Apartments and Others,1,Al-Riyadh,2022,202210,2022-10,0.6875908462264779
2,Apartments and Others,1,Al-Riyadh,2022,202211,2022-11,0.7164604983377234
2,Apartments and Others,1,Al-Riyadh,2022,202212,2022-12,0.7098513387612914
2,Apartments and Others,1,Al-Riyadh,2023,202301,2023-01,0.7257426989677489
2,Apartments and Others,1,Al-Riyadh,2023,202302,2023-02,0.7162656167517156
2,Apartments and Others,1,Al-Riyadh,2023,202303,2023-03,0.6130343481243075
2,Apartments and Others,1,Al-Riyadh,2023,202304,2023-04,0.5365511172081767
2,Apartments and Others,1,Al-Riyadh,2023,202305,2023-05,0.6805201970923003
2,Apartments and Others,1,Al-Riyadh,2023,202306,2023-06,0.6236234458259325
2,Apartments and Others,1,Al-Riyadh,2023,202307,2023-07,0.6964382451337571
2,Apartments and Others,1,Al-Riyadh,2023,202308,2023-08,0.7235856409922441
2,Apartments and Others,1,Al-Riyadh,2023,202309,2023-09,0.7131819535956234
2,Apartments and Others,1,Al-Riyadh,2023,202310,2023-10,0.7338292397144491
2,Apartments and Others,1,Al-Riyadh,2023,202311,2023-11,0.7704571185694781
2,Apartments and Others,1,Al-Riyadh,2023,202312,2023-12,0.7489883671401084
2,Apartments and Others,1,Al-Riyadh,2024,202401,2024-01,0.7657668312048892
2,Apartments and Others,1,Al-Riyadh,2024,202402,2024-02,0.7568735917484738
2,Apartments and Others,1,Al-Riyadh,2024,202403,2024-03,0.5808030559408565
2,Apartments and Others,1,Al-Riyadh,2024,202404,2024-04,0.5905756255310848
2,Apartments and Others,1,Al-Riyadh,2024,202405,2024-05,0.7032460740435039
2,Apartments and Others,1,Al-Riyadh,2024,202406,2024-06,0.5801812837719595
2,Apartments and Others,1,Al-Riyadh,2024,202407,2024-07,0.6974929184458631
2,Apartments and Others,1,Al-Riyadh,2024,202408,2024-08,0.6760911709362899
2,Apartments and Others,1,Al-Riyadh,2024,202409,2024-09,0.6608560756057235
2,Apartments and Others,1,Al-Riyadh,2024,202410,2024-10,0.688538267121439
2,Apartments and Others,1,Al-Riyadh,2024,202411,2024-11,0.7320314192759805
2,Apartments and Others,1,Al-Riyadh,2024,202412,2024-12,0.7248502416948708
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202101,2021-01,0.5027811431391109
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202102,2021-02,0.3568585957828138
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202103,2021-03,0.40198706099815157
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202104,2021-04,0.3335515998876423
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202105,2021-05,0.4231109249186049
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202106,2021-06,0.5783279820291263
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202107,2021-07,0.5269115178954764
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202108,2021-08,0.4866240098000521
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202109,2021-09,0.4132101394518101
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202110,2021-10,0.41849896422467603
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202111,2021-11,0.4610714673560827
2,Apartments and Others,2,Makkah Al-Mokarramah,2021,202112,2021-12,0.5158339495088201
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202201,2022-01,0.48453491649447333
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202202,2022-02,0.4516289758399089
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202203,2022-03,0.47474971205811994
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202204,2022-04,0.4248229642075872
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202205,2022-05,0.49179150885755574
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202206,2022-06,0.4524735071260701
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202207,2022-07,0.5369797798160391
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202208,2022-08,0.6209607948055299
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202209,2022-09,0.4451662140108757
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202210,2022-10,0.434806000628338
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202211,2022-11,0.471943682304547
