entertainment_id,name,genre,rating,review_count,city,region,country,best_comment,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
entertainment_00208,DAZ داز,Amusement center,4.5,278,Jeddah,Makkah,Saudi Arabia,"""My daughter’s favorite place !""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00209,Long Flag,Tourist attraction,4.4,792,Diriyah,Riyadh,Saudi Arabia,"""Good place and very quiet.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00210,Magic Planet Riyadh Front - ماجيك بلانيت واجهة الرياض,Amusement center,4.2,44,Riyadh,Riyadh,Saudi Arabia,"""I personally highly recommend him for a very sensitive areas in your ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00211,King Fahad's Fountain,Tourist attraction,4.5,8900,Jeddah,Makkah,Saudi Arabia,Closed ⋅ Opens 9 am Wed,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00212,Al Hokair Time,Theme park,4.0,2900,Riyadh,Riyadh,Saudi Arabia,"""Nice place, variety of kids entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00213,Saffori Land,Amusement center,4.1,4600,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00214,King Abdullah Park,Tourist attraction,4.2,33000,Riyadh,Riyadh,Saudi Arabia,"""Good entertainment place""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00215,Riyadh Zoo,Tourist attraction,4.2,36000,Riyadh,Riyadh,Saudi Arabia,Closed ⋅ Opens 10 am Wed,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00216,Observatory Thanian,Tourist attraction,4.6,23,Al Muzahimiyah,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00217,Sparky's,Amusement park,4.0,961,Riyadh,Riyadh,Saudi Arabia,"""One of the favorite places for kids""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00218,DAZ داز,Amusement center,4.5,278,Jeddah,Makkah,Saudi Arabia,"""My daughter’s favorite place !""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00219,Long Flag,Tourist attraction,4.4,792,Diriyah,Riyadh,Saudi Arabia,"""Good place and very quiet.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00220,Magic Planet Riyadh Front - ماجيك بلانيت واجهة الرياض,Amusement center,4.2,44,Riyadh,Riyadh,Saudi Arabia,"""I personally highly recommend him for a very sensitive areas in your ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00221,Real Edge of the World,Tourist attraction,4.6,89,العويند,,Saudi Arabia,"""Just amazing Place can be reached by 4x4 The place may be close ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00222,Little Red Sand,Tourist attraction,4.3,7,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00223,Valley of Life,Tourist attraction,4.0,17,Riyadh,Riyadh,Saudi Arabia,"""Good place there ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00224,Park near Museum,Park,4.1,8,Riyadh,Riyadh,Saudi Arabia,"""Very nice and well maintained place Good for morning & evening ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00225,Edge of the World,Tourist attraction,4.6,3300,,,Saudi Arabia,"""An interesting location with amazing views""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00226,Last Hour Escape Room,Escape room center,4.9,1000,Riyadh,Riyadh,Saudi Arabia,"""A great place if you're looking to have fun in Riyadh!!""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00227,سفوري لاند | Safforiland,Amusement center,3.8,296,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00228,Escape the Room,Escape room center,4.8,3200,Al Khobar,Eastern Province,Saudi Arabia,"""The best entertainment place in Khobar.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00229,Raghba observation tower,Tourist attraction,4.6,74,Rughabah,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00230,Al Haeer Park Khamsa Khamsa,Tourist attraction,3.8,451,Riyadh,Riyadh,Saudi Arabia,"""Super nice place away from city crowd.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00231,Sparky's | سباركيز,Amusement center,4.0,168,Riyadh,Riyadh,Saudi Arabia,"""Nice place for kids entertainment, fully isolated""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00232,Al-Bujairi Heritage Park,National park,4.4,12000,Riyadh,Riyadh,Saudi Arabia,"""Nice place for family entertainment.... enough parking space ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00233,Red Sand Dunes,Tourist attraction,4.5,17,Riyadh,Riyadh,Saudi Arabia,"""Good place there ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00234,Park near Museum,Park,4.1,8,Riyadh,Riyadh,Saudi Arabia,"""Very nice and well maintained place Good for morning & evening ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00235,Edge of the World,Tourist attraction,4.6,3300,,,Saudi Arabia,"""An interesting location with amazing views""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00236,Last Hour Escape Room,Escape room center,4.9,1000,Riyadh,Riyadh,Saudi Arabia,"""A great place if you're looking to have fun in Riyadh!!""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00237,سفوري لاند | Safforiland,Amusement center,3.8,296,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00238,Escape the Room,Escape room center,4.8,3200,Al Khobar,Eastern Province,Saudi Arabia,"""The best entertainment place in Khobar.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00239,Raghba observation tower,Tourist attraction,4.6,74,Rughabah,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00240,Al Haeer Park Khamsa Khamsa,Tourist attraction,3.8,451,Riyadh,Riyadh,Saudi Arabia,"""Super nice place away from city crowd.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00241,Xtreme Play اكستريم بلاي,Amusement center,4.1,93,Jeddah,Makkah,Saudi Arabia,"""Awesome place... look out for Majed AlGhamdi, he is an awesome ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00242,Al Muruj Park,Tourist attraction,3.9,1400,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00243,Sparky's | سباركيز,Amusement center,3.8,1100,Dammam,Eastern Province,Saudi Arabia,"""This place is the best in area they have too much games and kids ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00244,The Escape Hotel,Escape room center,4.7,735,Jeddah,Makkah,Saudi Arabia,"""Spooky yet fun place to try.. with different levels from easy to hard I ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00245,The sky bridge of the kingdom center,Tourist attraction,4.5,94,Riyadh,Riyadh,Saudi Arabia,"""It locates on the 99th Floor.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00246,Isteraha Al Faris,Community garden,4.4,38,Riyadh,Riyadh,Saudi Arabia,Open now,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00247,Riyadh Season,Tourist attraction,4.5,14000,Riyadh,Riyadh,Saudi Arabia,"""Ful on entertainment place in riyadh""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00248,Heritage Village,Tourist attraction,4.5,260,Shaqra,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00249,Corniche Island,Tourist attraction,4.7,22,Al Khobar,Eastern Province,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00250,Real Edge of the World,Tourist attraction,4.6,89,العويند,,Saudi Arabia,"""Just amazing Place can be reached by 4x4 The place may be close ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00251,Little Red Sand,Tourist attraction,4.3,7,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00252,Valley of Life,Tourist attraction,4.0,17,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00253,The Escape Hotel,Escape room center,4.7,735,Jeddah,Makkah,Saudi Arabia,"""Spooky yet fun place to try.. with different levels from easy to hard I ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00254,The sky bridge of the kingdom center,Tourist attraction,4.5,94,Riyadh,Riyadh,Saudi Arabia,"""It locates on the 99th Floor.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00255,Isteraha Al Faris,Community garden,4.4,38,Riyadh,Riyadh,Saudi Arabia,Open now,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00256,Riyadh Season,Tourist attraction,4.5,14000,Riyadh,Riyadh,Saudi Arabia,"""Ful on entertainment place in riyadh""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00257,Heritage Village,Tourist attraction,4.5,260,Shaqra,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00258,Corniche Island,Tourist attraction,4.7,22,Al Khobar,Eastern Province,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00259,Alsafat Square,Tourist attraction,4.4,1100,Riyadh,Riyadh,Saudi Arabia,"""This is my Home place""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00260,Saffori Land,Amusement center,4.0,1600,Riyadh,Riyadh,Saudi Arabia,"""Awesome place for children entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00261,Market DQ,Tourist attraction,2.5,4,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00262,عين العباس,Tourist attraction,3.7,3,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00263,ALNakheel Park,Tourist attraction,4.0,2300,Riyadh,Riyadh,Saudi Arabia,"Lawns, palm trees & sports facilities",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00264,Magic Planet Riyadh Park - ماجيك بلانيت الرياض بارك,Amusement center,3.7,398,Riyadh,Riyadh,Saudi Arabia,"""Very fun place for the kids.. Only problem is traffic ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00265,Zero Latency | زيرو ليتنسي,Amusement center,3.9,761,Riyadh,Riyadh,Saudi Arabia,"""Best place for Virtual Reality entertainment.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00266,Fanta Park,Amusement center,4.1,49,Riyadh,Riyadh,Saudi Arabia,"""It a nice place for entertainment for your children but your children ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00267,Jabal Baloum,Tourist attraction,4.3,6,Riyadh,Riyadh,Saudi Arabia,"""Great location for camping and to have fun around.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00268,Escape Room,Escape room center,4.5,721,Riyadh,Riyadh,Saudi Arabia,"""I highly recommend this place for spending fun time with your family ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00269,Xtreme Play اكستريم بلاي,Amusement center,4.1,93,Jeddah,Makkah,Saudi Arabia,"""Awesome place... look out for Majed AlGhamdi, he is an awesome ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00270,Al Muruj Park,Tourist attraction,3.9,1400,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00271,Sparky's | سباركيز,Amusement center,3.8,1100,Dammam,Eastern Province,Saudi Arabia,"""This place is the best in area they have too much games and kids ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00272,The Escape Hotel,Tourist attraction,4.7,3,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00273,ALNakheel Park,Tourist attraction,4.0,2300,Riyadh,Riyadh,Saudi Arabia,"Lawns, palm trees & sports facilities",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00274,Magic Planet Riyadh Park - ماجيك بلانيت الرياض بارك,Amusement center,3.7,398,Riyadh,Riyadh,Saudi Arabia,"""Very fun place for the kids.. Only problem is traffic ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00275,Zero Latency | زيرو ليتنسي,Amusement center,3.9,761,Riyadh,Riyadh,Saudi Arabia,"""Best place for Virtual Reality entertainment.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00276,Fanta Park,Amusement center,4.1,49,Riyadh,Riyadh,Saudi Arabia,"""It a nice place for entertainment for your children but your children ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00277,Jabal Baloum,Tourist attraction,4.3,6,Riyadh,Riyadh,Saudi Arabia,"""Great location for camping and to have fun around.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00278,Escape Room,Escape room center,4.5,721,Riyadh,Riyadh,Saudi Arabia,"""I highly recommend this place for spending fun time with your family ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00279,Manakh King Abdulaziz Park,Tourist attraction,3.8,2400,Riyadh,Riyadh,Saudi Arabia,"""It is very nice place. Especially for BarBQ.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00280,Al Fazari Courtyard,Garden,4.0,34,Riyadh,Riyadh,Saudi Arabia,"""Just gets better with time a few really nice places to eat, with great ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00281,Al-Hayer Park Lake,Park,4.5,568,Riyadh,Riyadh,Saudi Arabia,"""A very nice place for entertainment with family""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00282,Mount Uraidh Hidden Spring,Tourist attraction,3.0,4,Riyadh,Riyadh,Saudi Arabia,"""Nice and quite place.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00283,Sky Zone,Amusement center,4.0,3800,Riyadh,Riyadh,Saudi Arabia,"""Great place for entertainment.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00284,ALHOKAIR TIME | الحكير تايم,Amusement center,3.8,3100,Madinah,Madinah,Saudi Arabia,"""Amusement place for all most especially for kids.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00285,Tuwaiq Garden,Tourist attraction,4.4,535,Riyadh,Riyadh,Saudi Arabia,"""Beautiful place to jog. I enjoyed walking around the place to ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00286,Sparky's | سباركيز,Amusement center,3.4,18,Buraydah,Qassim,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00287,I Love Riyadh Sign,Tourist attraction,4.5,50,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00288,Sparky's,Children's amusement center,3.8,740,الظهرانDhahran,,Saudi Arabia,"""Good place for kids entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00289,Alsafat Square,Tourist attraction,4.4,1100,Riyadh,Riyadh,Saudi Arabia,"""This is my Home place""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00290,Saffori Land,Amusement center,4.0,1600,Riyadh,Riyadh,Saudi Arabia,"""Awesome place for children entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00291,Market DQ,Tourist attraction,2.5,4,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00292,عين العباس,Tourist attraction,3.7,3,Riyadh,Riyadh,Saudi Arabia,"""Nice and quite place.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00293,Sky Zone,Amusement center,4.0,3800,Riyadh,Riyadh,Saudi Arabia,"""Great place for entertainment.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00294,ALHOKAIR TIME | الحكير تايم,Amusement center,3.8,3100,Madinah,Madinah,Saudi Arabia,"""Amusement place for all most especially for kids.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00295,Tuwaiq Garden,Tourist attraction,4.4,535,Riyadh,Riyadh,Saudi Arabia,"""Beautiful place to jog. I enjoyed walking around the place to ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00296,Sparky's | سباركيز,Amusement center,3.4,18,Buraydah,Qassim,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00297,I Love Riyadh Sign,Tourist attraction,4.5,50,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00298,Sparky's,Children's amusement center,3.8,740,الظهرانDhahran,,Saudi Arabia,"""Good place for kids entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00299,Salam Park,Park,4.3,3900,Riyadh,Riyadh,Saudi Arabia,"""Has many areas for entertainment including boat riding.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00300,بركس ابو عسلة,Tourist attraction,5.0,4,السلام العليا,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00301,Sphinx Rock,Nature preserve,4.4,11,عجاج,,Saudi Arabia,"""Superb off road location!""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00302,Round About,Tourist attraction,5.0,1,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00303,واحة مصك توارن,Tourist attraction,4.8,11,Tuwarin,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00304,صلال المبروقة,Tourist attraction,4.8,13,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00305,Boulevard World,Theme park,4.6,4700,Riyadh,Riyadh,Saudi Arabia,"""... experience, comparable to the world's entertainment areas.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00306,Riyadh Safari,Park,3.9,1400,,,Saudi Arabia,"""Best place ever. It got so many entertaining stuff in it.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00307,Sparky's | سباركيز,Amusement center,3.6,349,Alkharaj,,Saudi Arabia,"""Grear Fun place for kids. Very well maintained.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00308,Manakh King Abdulaziz Park,Tourist attraction,3.8,2400,Riyadh,Riyadh,Saudi Arabia,"""It is very nice place. Especially for BarBQ.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00309,Al Fazari Courtyard,Garden,4.0,34,Riyadh,Riyadh,Saudi Arabia,"""Just gets better with time a few really nice places to eat, with great ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00310,Al-Hayer Park Lake,Park,4.5,568,Riyadh,Riyadh,Saudi Arabia,"""A very nice place for entertainment with family""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00311,Round About,Tourist attraction,5.0,1,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00312,واحة مصك توارن,Tourist attraction,4.8,11,Tuwarin,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00313,صلال المبروقة,Tourist attraction,4.8,13,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00314,Boulevard World,Theme park,4.6,4700,Riyadh,Riyadh,Saudi Arabia,"""... experience, comparable to the world's entertainment areas.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00315,Riyadh Safari,Park,3.9,1400,,,Saudi Arabia,"""Best place ever. It got so many entertaining stuff in it.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00316,Sparky's | سباركيز,Amusement center,3.6,349,Alkharaj,,Saudi Arabia,"""Grear Fun place for kids. Very well maintained.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00317,فزز هوا Fizz Hawa,Amusement center,4.6,2100,Riyadh,Riyadh,Saudi Arabia,"""It's vast and really good for the price compared to other places""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00318,Naquibs Pond,Tourist attraction,3.7,26,Riyadh,Riyadh,Saudi Arabia,"""Beautiful place during sunset""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00319,Cave Park,Park,4.0,25,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00320,Snowy Forest,Amusement center,3.6,417,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00321,Park Zoo in Al-Kharj,Tourist attraction,3.4,1400,Al-Kharj,,Saudi Arabia,"""Al_kharj small Zoo place for children and family entertainment, Lion, ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00322,Winter Wonderland,Theme park,4.2,6700,وحيدة,,Saudi Arabia,"""It’s the best entertainment place hosted by Riyadh season ever""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00323,Wadi Namar Waterfall,Tourist attraction,4.4,5900,Riyadh,Riyadh,Saudi Arabia,"""Wadi Nimar in Riyadh is my favorite place for entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00324,Sparky's,Amusement park,3.9,925,Riyadh,Riyadh,Saudi Arabia,"""Entertainment for kids""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00325,حديقة الفوطة,Park,3.7,6900,Riyadh,Riyadh,Saudi Arabia,"""Amazing place for entertainment.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00326,مطل العماريه,Tourist attraction,3.9,338,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00327,Salam Park,Park,4.3,3900,Riyadh,Riyadh,Saudi Arabia,"""Has many areas for entertainment including boat riding.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00328,بركس ابو عسلة,Tourist attraction,5.0,4,السلام العليا,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00329,Sphinx Rock,Nature preserve,4.4,11,عجاج,,Saudi Arabia,"""Superb off road location!""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00330,Round About,Amusement center,3.6,417,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00331,Park Zoo in Al-Kharj,Tourist attraction,3.4,1400,Al-Kharj,,Saudi Arabia,"""Al_kharj small Zoo place for children and family entertainment, Lion, ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00332,Winter Wonderland,Theme park,4.2,6700,وحيدة,,Saudi Arabia,"""It’s the best entertainment place hosted by Riyadh season ever""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00333,Wadi Namar Waterfall,Tourist attraction,4.4,5900,Riyadh,Riyadh,Saudi Arabia,"""Wadi Nimar in Riyadh is my favorite place for entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00334,Sparky's,Amusement park,3.9,925,Riyadh,Riyadh,Saudi Arabia,"""Entertainment for kids""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00335,حديقة الفوطة,Park,3.7,6900,Riyadh,Riyadh,Saudi Arabia,"""Amazing place for entertainment.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00336,مطل العماريه,Tourist attraction,3.9,338,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00337,TAKENDA,Amusement park,4.2,37,Riyadh,Riyadh,Saudi Arabia,"""Nice family entertainment places""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00338,RMROMA LAND,Theme park,2.9,21,Dammam,Eastern Province,Saudi Arabia,"""Entertainment for children🤩🤩 but dangerous for parents 🤣🤣🤑🤑.. Lovely place.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00339,Saudi Television Tower,Tourist attraction,4.4,224,Riyadh,Riyadh,Saudi Arabia,"""nice place and nice people inside tv station.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00340,Ahaji Escape Rooms أحاجي,Escape room center,4.8,1100,Riyadh,Riyadh,Saudi Arabia,"""Very entertaining place with very humble and great staff""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00341,بداية المسار,Hiking area,4.6,16,Al Moqbel Palaces,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00342,Saudi Discovery,Travel agency,4.9,15,Riyadh,Riyadh,Saudi Arabia,"""We visited several historical sites such as the Masmak Fortress and ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00343,sparkys,Amusement park,3.8,646,Riyadh,Riyadh,Saudi Arabia,"""All games working and having Operational technical stuff.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
