canonical_id,source,source_entity_id,entity_type,name,city,region
RYD_008072,riyadh_places_kaggle,places_05377,place,ULB,Riyadh,Riyadh
RYD_008073,riyadh_places_kaggle,places_06415,place,ULB,Riyadh,Riyadh
RYD_008074,riyadh_places_kaggle,places_06765,place,ULB,Riyadh,Riyadh
RYD_008075,riyadh_places_kaggle,places_07409,place,ULB,Riyadh,Riyadh
RYD_008076,riyadh_places_kaggle,places_05870,place,UNCLE DEEK,Riyadh,Riyadh
RYD_008077,riyadh_places_kaggle,places_03584,place,UNCLE KHALIL'S,Riyadh,Riyadh
RYD_008078,riyadh_places_kaggle,places_04287,place,UNCLE O'BURGER,Riyadh,Riyadh
RYD_008079,riyadh_places_kaggle,places_01540,place,UNCLE OSAKA,Riyadh,Riyadh
RYD_008080,riyadh_places_kaggle,places_08510,place,UNCLE OSAKA,Riyadh,Riyadh
RYD_008081,riyadh_places_kaggle,places_01545,place,UNIQUE,Riyadh,Riyadh
RYD_008082,riyadh_places_kaggle,places_04825,place,UNIQUE SWEETS,Riyadh,Riyadh
RYD_008083,riyadh_places_kaggle,places_03094,place,UPLOAD BURGER,Riyadh,Riyadh
RYD_008083,riyadh_places_kaggle,places_03095,place,STAMP BURGER,Riyadh,Riyadh
RYD_008084,riyadh_places_kaggle,places_03916,place,URBN SMOKE,Riyadh,Riyadh
RYD_008085,riyadh_places_kaggle,places_04622,place,USHBAZ bukhari,Riyadh,Riyadh
RYD_008086,riyadh_places_kaggle,places_01249,place,USKUDAR EXPRESS,Riyadh,Riyadh
RYD_008087,riyadh_places_kaggle,places_03000,place,UVAS,Riyadh,Riyadh
RYD_008088,riyadh_places_kaggle,places_06895,place,UVAS,Riyadh,Riyadh
RYD_008089,riyadh_places_kaggle,places_07294,place,UVAS,Riyadh,Riyadh
RYD_008090,riyadh_places_kaggle,places_03723,place,Ulica speclalty coffee,Riyadh,Riyadh
RYD_008091,riyadh_places_kaggle,places_00251,place,Ulin,Riyadh,Riyadh
RYD_008092,riyadh_places_kaggle,places_05433,place,Ulin,Riyadh,Riyadh
RYD_008093,riyadh_places_kaggle,places_06883,place,Um Nazeh,Riyadh,Riyadh
RYD_008094,riyadh_places_kaggle,places_00624,place,Umaymaty,Riyadh,Riyadh
RYD_008095,riyadh_places_kaggle,places_01542,place,Umaymaty,Riyadh,Riyadh
RYD_008096,riyadh_places_kaggle,places_03310,place,Umaymaty,Riyadh,Riyadh
RYD_008097,riyadh_places_kaggle,places_02895,place,Uncle Emad,Riyadh,Riyadh
RYD_008098,riyadh_places_kaggle,places_05709,place,Uncle Emad,Riyadh,Riyadh
RYD_008099,riyadh_places_kaggle,places_00008,place,Uncle Majid,Riyadh,Riyadh
RYD_008100,riyadh_places_kaggle,places_01170,place,Uncle Moes,Riyadh,Riyadh
RYD_008101,riyadh_places_kaggle,places_01401,place,Uncle Moes,Riyadh,Riyadh
RYD_008102,riyadh_places_kaggle,places_03148,place,Uncle Moes,Riyadh,Riyadh
RYD_008103,riyadh_places_kaggle,places_06389,place,Uncle Moes,Riyadh,Riyadh
RYD_008104,riyadh_places_kaggle,places_07147,place,Uncle Moes,Riyadh,Riyadh
RYD_008105,riyadh_places_kaggle,places_08370,place,Uncle Moes,Riyadh,Riyadh
RYD_008106,riyadh_places_kaggle,places_01040,place,Under 500,Riyadh,Riyadh
RYD_008107,riyadh_places_kaggle,places_01430,place,Under 500,Riyadh,Riyadh
RYD_008108,riyadh_places_kaggle,places_07551,place,Under 500,Riyadh,Riyadh
RYD_008109,riyadh_places_kaggle,places_05190,place,Under dose,Riyadh,Riyadh
RYD_008110,riyadh_places_kaggle,places_04546,place,Uniqueness BOUQUET,Riyadh,Riyadh
RYD_008111,riyadh_places_kaggle,places_04451,place,Unisweet,Riyadh,Riyadh
RYD_008112,entertainment_kaggle,entertainment_00436,entertainment,Universal Bowling Center,Riyadh,Riyadh
RYD_008113,entertainment_kaggle,entertainment_00444,entertainment,Universal Bowling Center,Riyadh,Riyadh
RYD_008114,entertainment_kaggle,entertainment_00420,entertainment,Uplay,Riyadh,Riyadh
RYD_008115,entertainment_kaggle,entertainment_00428,entertainment,Uplay,Riyadh,Riyadh
RYD_008116,riyadh_places_kaggle,places_04880,place,Upscale Food,Riyadh,Riyadh
RYD_008116,riyadh_places_kaggle,places_04881,place,VALLEY Food,Riyadh,Riyadh
RYD_008117,riyadh_places_kaggle,places_00556,place,Uptown Donuats,Riyadh,Riyadh
RYD_008118,riyadh_places_kaggle,places_03405,place,Ur Destination,Riyadh,Riyadh
RYD_008119,riyadh_places_kaggle,places_00637,place,Urban Kulture,Riyadh,Riyadh
RYD_008120,riyadh_places_kaggle,places_02984,place,Urban Kulture,Riyadh,Riyadh
RYD_008121,riyadh_places_kaggle,places_00671,place,Urth Caffe,Riyadh,Riyadh
RYD_008122,riyadh_places_kaggle,places_01231,place,Urth Caffe,Riyadh,Riyadh
RYD_008123,riyadh_places_kaggle,places_03920,place,Urth Caffe,Riyadh,Riyadh
RYD_008124,riyadh_places_kaggle,places_01715,place,Usta asim,Riyadh,Riyadh
RYD_008125,riyadh_places_kaggle,places_07563,place,Usta asim,Riyadh,Riyadh
RYD_008126,riyadh_places_kaggle,places_08705,place,Usta asim,Riyadh,Riyadh
RYD_008127,riyadh_places_kaggle,places_06680,place,Ustul Bukhari,Riyadh,Riyadh
RYD_008128,riyadh_places_kaggle,places_05055,place,Usturat Alsham,Riyadh,Riyadh
RYD_008129,riyadh_places_kaggle,places_04067,place,Uzbek,Riyadh,Riyadh
RYD_008130,riyadh_places_kaggle,places_05787,place,Uzbek,Riyadh,Riyadh
RYD_008131,riyadh_places_kaggle,places_00590,place,V Restaurant,Riyadh,Riyadh
RYD_008132,riyadh_places_kaggle,places_04217,place,V burger,Riyadh,Riyadh
RYD_008133,riyadh_places_kaggle,places_04941,place,V60 COFFEE BAR,Riyadh,Riyadh
RYD_008134,riyadh_places_kaggle,places_01536,place,VELOCE,Riyadh,Riyadh
RYD_008135,riyadh_places_kaggle,places_01187,place,VERSAI SALAD,Riyadh,Riyadh
RYD_008136,riyadh_places_kaggle,places_06735,place,VERVE Cafe,Riyadh,Riyadh
RYD_008137,riyadh_places_kaggle,places_04724,place,VIALE,Riyadh,Riyadh
RYD_008138,riyadh_places_kaggle,places_04104,place,VIAN,Riyadh,Riyadh
RYD_008139,riyadh_places_kaggle,places_05360,place,VIAN,Riyadh,Riyadh
RYD_008140,riyadh_places_kaggle,places_07395,place,VIAN,Riyadh,Riyadh
RYD_008141,riyadh_places_kaggle,places_08316,place,VIAN,Riyadh,Riyadh
RYD_008142,riyadh_places_kaggle,places_08218,place,VIM Espresso Bar,Riyadh,Riyadh
RYD_008143,riyadh_places_kaggle,places_00239,place,VONA SWEET,Riyadh,Riyadh
RYD_008143,riyadh_places_kaggle,places_00248,place,Zamani sweets,Riyadh,Riyadh
RYD_008144,riyadh_places_kaggle,places_03528,place,VONA SWEET,Riyadh,Riyadh
RYD_008145,riyadh_places_kaggle,places_07357,place,VONA SWEET,Riyadh,Riyadh
RYD_008145,riyadh_places_kaggle,places_07360,place,Zamani sweets,Riyadh,Riyadh
RYD_008146,riyadh_places_kaggle,places_08781,place,VONA SWEET,Riyadh,Riyadh
RYD_008147,riyadh_places_kaggle,places_02947,place,VOX Cinemas,Riyadh,Riyadh
RYD_008148,riyadh_places_kaggle,places_05317,place,VOX Cinemas,Riyadh,Riyadh
RYD_008149,riyadh_places_kaggle,places_06757,place,VOX Cinemas,Riyadh,Riyadh
RYD_008150,riyadh_places_kaggle,places_07422,place,VOX Cinemas,Riyadh,Riyadh
RYD_008151,riyadh_places_kaggle,places_08207,place,VOX Cinemas,Riyadh,Riyadh
RYD_008152,entertainment_kaggle,entertainment_00036,entertainment,VOX Cinemas,Riyadh,Riyadh
RYD_008153,entertainment_kaggle,entertainment_00045,entertainment,VOX Cinemas,Riyadh,Riyadh
RYD_008154,entertainment_kaggle,entertainment_00006,entertainment,VOX Cinemas - Kingdom Centre,Riyadh,Riyadh
RYD_008155,riyadh_places_kaggle,places_02945,place,VOX EATS Burgers,Riyadh,Riyadh
RYD_008156,riyadh_places_kaggle,places_05294,place,VOX EATS Burgers,Riyadh,Riyadh
RYD_008157,riyadh_places_kaggle,places_07415,place,VOX EATS Burgers,Riyadh,Riyadh
RYD_008158,riyadh_places_kaggle,places_08211,place,VOX EATS Burgers,Riyadh,Riyadh
RYD_008159,entertainment_kaggle,entertainment_00068,entertainment,VOX cinema,Riyadh,Riyadh
RYD_008160,entertainment_kaggle,entertainment_00078,entertainment,VOX cinema,Riyadh,Riyadh
RYD_008161,riyadh_places_kaggle,places_05169,place,Vale do Paraiba Coffee Roasters,Riyadh,Riyadh
RYD_008162,entertainment_kaggle,entertainment_00223,entertainment,Valley of Life,Riyadh,Riyadh
RYD_008163,entertainment_kaggle,entertainment_00252,entertainment,Valley of Life,Riyadh,Riyadh
RYD_008164,riyadh_places_kaggle,places_03375,place,Value cafe,Riyadh,Riyadh
RYD_008165,riyadh_places_kaggle,places_03202,place,Vampa Pizza,Riyadh,Riyadh
RYD_008166,riyadh_places_kaggle,places_05575,place,Vampa Pizza,Riyadh,Riyadh
RYD_008167,riyadh_places_kaggle,places_08730,place,Vampa Pizza,Riyadh,Riyadh
RYD_008168,riyadh_places_kaggle,places_04623,place,Vaniliano,Riyadh,Riyadh
RYD_008169,riyadh_places_kaggle,places_08138,place,Vaniliano,Riyadh,Riyadh
RYD_008170,riyadh_places_kaggle,places_01741,place,Vanilla Container,Riyadh,Riyadh
RYD_008171,riyadh_places_kaggle,places_02257,place,Vchurro Confite,Riyadh,Riyadh
RYD_008172,riyadh_places_kaggle,places_00205,place,Veloce,Riyadh,Riyadh
RYD_008173,riyadh_places_kaggle,places_00985,place,Veloce,Riyadh,Riyadh
RYD_008174,riyadh_places_kaggle,places_02223,place,Veloce,Riyadh,Riyadh
RYD_008175,riyadh_places_kaggle,places_03398,place,Veloce,Riyadh,Riyadh
RYD_008176,riyadh_places_kaggle,places_03812,place,Veloce,Riyadh,Riyadh
RYD_008177,riyadh_places_kaggle,places_04599,place,Veloce,Riyadh,Riyadh
RYD_008178,riyadh_places_kaggle,places_06352,place,Veloce,Riyadh,Riyadh
RYD_008179,riyadh_places_kaggle,places_06475,place,Veloce,Riyadh,Riyadh
RYD_008180,riyadh_places_kaggle,places_06980,place,Veloce,Riyadh,Riyadh
RYD_008181,riyadh_places_kaggle,places_08146,place,Veloce,Riyadh,Riyadh
RYD_008182,riyadh_places_kaggle,places_04798,place,Vendor Coffee,Riyadh,Riyadh
RYD_008183,riyadh_places_kaggle,places_03486,place,Vero,Riyadh,Riyadh
RYD_008184,riyadh_places_kaggle,places_03601,place,Vida Art Cafe,Riyadh,Riyadh
RYD_008185,riyadh_places_kaggle,places_00753,place,Vidro,Riyadh,Riyadh
RYD_008186,riyadh_places_kaggle,places_04131,place,Vilaasita,Riyadh,Riyadh
RYD_008187,riyadh_places_kaggle,places_04682,place,Villa Wrd Gift Shop,Riyadh,Riyadh
RYD_008188,riyadh_places_kaggle,places_04191,place,Village Flowers,Riyadh,Riyadh
RYD_008189,riyadh_places_kaggle,places_01537,place,Village Luqaimat,Riyadh,Riyadh
RYD_008190,riyadh_places_kaggle,places_07169,place,Village Luqaimat,Riyadh,Riyadh
RYD_008191,riyadh_places_kaggle,places_08555,place,Village Luqaimat,Riyadh,Riyadh
RYD_008192,booking_kaggle,hotels_00248,hotel,Villas And Chalets Jadeite,Hotat Bani Tamim,Riyadh
RYD_008193,riyadh_places_kaggle,places_05137,place,Vimto juices,Riyadh,Riyadh
RYD_008193,riyadh_places_kaggle,places_05146,place,Pomegranate juices,Riyadh,Riyadh
RYD_008194,riyadh_places_kaggle,places_05398,place,Viola Flowers,Riyadh,Riyadh
RYD_008195,riyadh_places_kaggle,places_05909,place,Viola Time,Riyadh,Riyadh
RYD_008196,riyadh_places_kaggle,places_04301,place,Violet World for Gifts and Flowers,Riyadh,Riyadh
RYD_008197,riyadh_places_kaggle,places_05249,place,Violet oven,Riyadh,Riyadh
RYD_008198,riyadh_places_kaggle,places_02479,place,Virginia Night Cofe,Riyadh,Riyadh
RYD_008199,riyadh_places_kaggle,places_04586,place,Virginia Night Cofe,Riyadh,Riyadh
RYD_008200,riyadh_places_kaggle,places_04345,place,Vision Albukhary,Riyadh,Riyadh
RYD_008201,riyadh_places_kaggle,places_00786,place,Vivenea,Riyadh,Riyadh
RYD_008202,riyadh_places_kaggle,places_06152,place,Voile Mizaj aleumda,Riyadh,Riyadh
RYD_008203,riyadh_places_kaggle,places_05926,place,Volcano,Riyadh,Riyadh
RYD_008204,riyadh_places_kaggle,places_03519,place,Volume Coffee,Riyadh,Riyadh
RYD_008205,riyadh_places_kaggle,places_05937,place,Volume Coffee,Riyadh,Riyadh
RYD_008206,riyadh_places_kaggle,places_00887,place,Voom,Riyadh,Riyadh
RYD_008207,riyadh_places_kaggle,places_03518,place,Voom,Riyadh,Riyadh
RYD_008208,entertainment_kaggle,entertainment_00011,entertainment,Vox Cinema - Riyadh Front,Riyadh,Riyadh
RYD_008209,entertainment_kaggle,entertainment_00020,entertainment,Vox Cinema - Riyadh Front,Riyadh,Riyadh
RYD_008210,entertainment_kaggle,entertainment_00033,entertainment,Vox Cinema - Riyadh Park Mall,Riyadh,Riyadh
RYD_008211,entertainment_kaggle,entertainment_00042,entertainment,Vox Cinema - Riyadh Park Mall,Riyadh,Riyadh
RYD_008212,riyadh_places_kaggle,places_03974,place,WAKAME SUSHI,Riyadh,Riyadh
RYD_008213,riyadh_places_kaggle,places_02103,place,WELLNESS KITCHEN,Riyadh,Riyadh
RYD_008214,riyadh_places_kaggle,places_00328,place,WING IT,Riyadh,Riyadh
RYD_008215,riyadh_places_kaggle,places_00828,place,WOK,Riyadh,Riyadh
RYD_008216,riyadh_places_kaggle,places_01383,place,WOK,Riyadh,Riyadh
RYD_008217,riyadh_places_kaggle,places_03242,place,WOK,Riyadh,Riyadh
RYD_008218,riyadh_places_kaggle,places_08359,place,WOK,Riyadh,Riyadh
RYD_008219,riyadh_places_kaggle,places_01057,place,WOK OUT,Riyadh,Riyadh
RYD_008220,riyadh_places_kaggle,places_03995,place,WOK OUT,Riyadh,Riyadh
RYD_008221,riyadh_places_kaggle,places_08818,place,WOLF,Riyadh,Riyadh
RYD_008222,riyadh_places_kaggle,places_01411,place,WOODRIBS,Riyadh,Riyadh
RYD_008223,riyadh_places_kaggle,places_00107,place,WORLD HUNTER,Riyadh,Riyadh
RYD_008224,entertainment_kaggle,entertainment_00494,entertainment,WORLD SIGHTS PARK,Riyadh,Riyadh
RYD_008225,entertainment_kaggle,entertainment_00504,entertainment,WORLD SIGHTS PARK,Riyadh,Riyadh
RYD_008226,riyadh_places_kaggle,places_03032,place,WORMITO,Riyadh,Riyadh
RYD_008227,riyadh_places_kaggle,places_03644,place,WSB,Riyadh,Riyadh
RYD_008228,riyadh_places_kaggle,places_00432,place,Waan ovens,Riyadh,Riyadh
RYD_008229,riyadh_places_kaggle,places_04842,place,Waan ovens,Riyadh,Riyadh
RYD_008230,riyadh_places_kaggle,places_05885,place,Wacafe,Riyadh,Riyadh
RYD_008231,riyadh_places_kaggle,places_04610,place,Wadha Sweet Trading,Riyadh,Riyadh
RYD_008232,entertainment_kaggle,entertainment_00323,entertainment,Wadi Namar Waterfall,Riyadh,Riyadh
RYD_008233,entertainment_kaggle,entertainment_00333,entertainment,Wadi Namar Waterfall,Riyadh,Riyadh
RYD_008234,entertainment_kaggle,entertainment_00403,entertainment,Wadi Park,Riyadh,Riyadh
RYD_008235,entertainment_kaggle,entertainment_00413,entertainment,Wadi Park,Riyadh,Riyadh
RYD_008236,riyadh_places_kaggle,places_04818,place,Waffle Heat,Riyadh,Riyadh
RYD_008237,riyadh_places_kaggle,places_03313,place,Waffle Shop,Riyadh,Riyadh
RYD_008238,riyadh_places_kaggle,places_06545,place,Waffle Shop,Riyadh,Riyadh
RYD_008239,riyadh_places_kaggle,places_00642,place,Wafi Gourmet,Riyadh,Riyadh
RYD_008240,riyadh_places_kaggle,places_00883,place,Wafrat Alsafwah,Riyadh,Riyadh
RYD_008241,riyadh_places_kaggle,places_03594,place,Wafrat Alsafwah,Riyadh,Riyadh
RYD_008242,riyadh_places_kaggle,places_07301,place,Wafrat Alsafwah,Riyadh,Riyadh
RYD_008243,riyadh_places_kaggle,places_00717,place,Wagamama,Riyadh,Riyadh
RYD_008244,riyadh_places_kaggle,places_05253,place,Wagt Alhamam,Riyadh,Riyadh
RYD_008245,riyadh_places_kaggle,places_03406,place,Wagyu,Riyadh,Riyadh
RYD_008246,riyadh_places_kaggle,places_06813,place,Wagyu,Riyadh,Riyadh
RYD_008247,riyadh_places_kaggle,places_07438,place,Wagyu,Riyadh,Riyadh
RYD_008248,riyadh_places_kaggle,places_08612,place,Wagyu,Riyadh,Riyadh
RYD_008249,riyadh_places_kaggle,places_04713,place,Waha damashak restaurants,Riyadh,Riyadh
RYD_008250,riyadh_places_kaggle,places_00056,place,Wahat Al Aseer,Riyadh,Riyadh
RYD_008251,booking_kaggle,hotels_00930,hotel,Wahat Al-Nfil (Al-Yarmouk),Riyadh,Riyadh
RYD_008252,riyadh_places_kaggle,places_06664,place,Wahat Almandii,Riyadh,Riyadh
RYD_008253,riyadh_places_kaggle,places_00114,place,Wahed Fool,Riyadh,Riyadh
RYD_008254,riyadh_places_kaggle,places_00609,place,Wahed Fool,Riyadh,Riyadh
RYD_008255,riyadh_places_kaggle,places_06727,place,Wahet Al Sayad,Riyadh,Riyadh
RYD_008256,riyadh_places_kaggle,places_02913,place,Wahid Fol,Riyadh,Riyadh
RYD_008257,riyadh_places_kaggle,places_07402,place,Wahid Fol,Riyadh,Riyadh
RYD_008258,riyadh_places_kaggle,places_08087,place,Wahid Fol,Riyadh,Riyadh
RYD_008259,riyadh_places_kaggle,places_01998,place,Wahid fol,Riyadh,Riyadh
RYD_008260,riyadh_places_kaggle,places_00892,place,Wahmy,Riyadh,Riyadh
RYD_008261,riyadh_places_kaggle,places_04415,place,Waiter,Riyadh,Riyadh
RYD_008262,riyadh_places_kaggle,places_06998,place,Waiter,Riyadh,Riyadh
RYD_008263,riyadh_places_kaggle,places_02616,place,Wala atib,Riyadh,Riyadh
RYD_008264,riyadh_places_kaggle,places_06179,place,Walad El Deera,Riyadh,Riyadh
RYD_008265,riyadh_places_kaggle,places_08047,place,Walat Nar Restaurant,Riyadh,Riyadh
RYD_008266,riyadh_places_kaggle,places_01906,place,Walayim Alsultan,Riyadh,Riyadh
RYD_008267,riyadh_places_kaggle,places_03547,place,Waleema Chocolate,Riyadh,Riyadh
RYD_008268,riyadh_places_kaggle,places_07429,place,Waleema Chocolate,Riyadh,Riyadh
RYD_008269,riyadh_places_kaggle,places_08376,place,Waleema Chocolate,Riyadh,Riyadh
RYD_008270,riyadh_places_kaggle,places_08567,place,Walid Grills,Riyadh,Riyadh
RYD_008271,riyadh_places_kaggle,places_05963,place,Wall pepper,Riyadh,Riyadh
RYD_008272,riyadh_places_kaggle,places_02477,place,Walnut Wood Coffee,Riyadh,Riyadh
RYD_008273,riyadh_places_kaggle,places_07601,place,Waqt Al Madghot,Riyadh,Riyadh
RYD_008274,riyadh_places_kaggle,places_05960,place,Waqt Kunafa,Riyadh,Riyadh
RYD_008275,riyadh_places_kaggle,places_05143,place,Warag anab Mashael,Riyadh,Riyadh
RYD_008276,riyadh_places_kaggle,places_03470,place,Waraq 3nnab,Riyadh,Riyadh
RYD_008277,riyadh_places_kaggle,places_05681,place,Waraq 3nnab,Riyadh,Riyadh
RYD_008278,riyadh_places_kaggle,places_05935,place,Waraq Al Ghar,Riyadh,Riyadh
RYD_008279,riyadh_places_kaggle,places_02994,place,Waraq Latha Lammah einab,Riyadh,Riyadh
RYD_008280,riyadh_places_kaggle,places_07894,place,Waraq Latha Lammah einab,Riyadh,Riyadh
RYD_008281,riyadh_places_kaggle,places_01819,place,Waraq altuwt,Riyadh,Riyadh
RYD_008282,riyadh_places_kaggle,places_05399,place,Waraq altuwt,Riyadh,Riyadh
RYD_008283,riyadh_places_kaggle,places_08302,place,Waraq altuwt,Riyadh,Riyadh
RYD_008284,riyadh_places_kaggle,places_00578,place,Ward,Riyadh,Riyadh
RYD_008285,riyadh_places_kaggle,places_06204,place,Ward Al Rayyan Flower,Riyadh,Riyadh
RYD_008286,riyadh_places_kaggle,places_03105,place,Ward Alathiyah,Riyadh,Riyadh
RYD_008287,riyadh_places_kaggle,places_06341,place,Ward Jehan,Riyadh,Riyadh
RYD_008288,riyadh_places_kaggle,places_04779,place,Wardat Al Othmaniyah Restaurant,Riyadh,Riyadh
RYD_008289,riyadh_places_kaggle,places_04765,place,Wardat Al Rabie,Riyadh,Riyadh
RYD_008290,riyadh_places_kaggle,places_07736,place,Wardat Alwaha Restaurant,Riyadh,Riyadh
RYD_008291,riyadh_places_kaggle,places_08159,place,Wardat alamjad,Riyadh,Riyadh
RYD_008292,riyadh_places_kaggle,places_05913,place,Warmasha,Riyadh,Riyadh
RYD_008293,riyadh_places_kaggle,places_08010,place,Warud Alwan,Riyadh,Riyadh
RYD_008294,riyadh_places_kaggle,places_03973,place,Wasem,Riyadh,Riyadh
RYD_008295,riyadh_places_kaggle,places_00059,place,Wasfa Pharmacy,Riyadh,Riyadh
RYD_008296,riyadh_places_kaggle,places_00104,place,Wasfa Pharmacy,Riyadh,Riyadh
RYD_008297,riyadh_places_kaggle,places_00519,place,Wasfa Pharmacy,Riyadh,Riyadh
RYD_008298,riyadh_places_kaggle,places_05110,place,Wasfa Pharmacy,Riyadh,Riyadh
RYD_008299,riyadh_places_kaggle,places_06554,place,Wasfa Pharmacy,Riyadh,Riyadh
RYD_008300,riyadh_places_kaggle,places_03621,place,Wassl Al Ward,Riyadh,Riyadh
RYD_008301,riyadh_places_kaggle,places_06741,place,Watani Resturant,Riyadh,Riyadh
RYD_008302,riyadh_places_kaggle,places_08000,place,Watten juices,Riyadh,Riyadh
RYD_008303,riyadh_places_kaggle,places_00644,place,Waynes Coffee,Riyadh,Riyadh
RYD_008304,riyadh_places_kaggle,places_00877,place,Wazwan taste of kashmir,Riyadh,Riyadh
RYD_008305,riyadh_places_kaggle,places_04075,place,Wazzup Dog,Riyadh,Riyadh
RYD_008306,riyadh_places_kaggle,places_05818,place,Wazzup Dog,Riyadh,Riyadh
RYD_008307,riyadh_places_kaggle,places_04899,place,Wee,Riyadh,Riyadh
RYD_008308,riyadh_places_kaggle,places_03091,place,Weirdough,Riyadh,Riyadh
RYD_008309,riyadh_places_kaggle,places_04778,place,Wendys,Riyadh,Riyadh
RYD_008310,riyadh_places_kaggle,places_06131,place,Wendys,Riyadh,Riyadh
RYD_008311,riyadh_places_kaggle,places_01768,place,What A Burger,Riyadh,Riyadh
RYD_008312,riyadh_places_kaggle,places_00814,place,What The Crepe,Riyadh,Riyadh
RYD_008313,riyadh_places_kaggle,places_01657,place,What The Crepe,Riyadh,Riyadh
RYD_008314,riyadh_places_kaggle,places_02164,place,What The Crepe,Riyadh,Riyadh
RYD_008315,riyadh_places_kaggle,places_00682,place,Whata Slider,Riyadh,Riyadh
RYD_008316,riyadh_places_kaggle,places_01279,place,Whata Slider,Riyadh,Riyadh
RYD_008317,riyadh_places_kaggle,places_02636,place,Whata Slider,Riyadh,Riyadh
RYD_008318,riyadh_places_kaggle,places_05267,place,Which Wich,Riyadh,Riyadh
RYD_008319,riyadh_places_kaggle,places_04954,place,White Chicken,Riyadh,Riyadh
RYD_008320,riyadh_places_kaggle,places_06301,place,White Chicken,Riyadh,Riyadh
RYD_008321,riyadh_places_kaggle,places_02813,place,White Mustache,Riyadh,Riyadh
RYD_008322,riyadh_places_kaggle,places_05378,place,White Mustache,Riyadh,Riyadh
RYD_008323,riyadh_places_kaggle,places_07266,place,White Mustache,Riyadh,Riyadh
RYD_008324,riyadh_places_kaggle,places_00301,place,Whites,Riyadh,Riyadh
RYD_008325,riyadh_places_kaggle,places_00509,place,Whites,Riyadh,Riyadh
RYD_008326,riyadh_places_kaggle,places_00988,place,Whites,Riyadh,Riyadh
RYD_008327,riyadh_places_kaggle,places_01263,place,Whites,Riyadh,Riyadh
RYD_008328,riyadh_places_kaggle,places_01875,place,Whites,Riyadh,Riyadh
RYD_008329,riyadh_places_kaggle,places_02244,place,Whites,Riyadh,Riyadh
RYD_008330,riyadh_places_kaggle,places_02491,place,Whites,Riyadh,Riyadh
RYD_008331,riyadh_places_kaggle,places_02526,place,Whites,Riyadh,Riyadh
RYD_008332,riyadh_places_kaggle,places_02880,place,Whites,Riyadh,Riyadh
RYD_008333,riyadh_places_kaggle,places_05305,place,Whites,Riyadh,Riyadh
RYD_008334,riyadh_places_kaggle,places_06386,place,Whites,Riyadh,Riyadh
RYD_008335,riyadh_places_kaggle,places_06746,place,Whites,Riyadh,Riyadh
RYD_008336,riyadh_places_kaggle,places_07109,place,Whites,Riyadh,Riyadh
RYD_008337,riyadh_places_kaggle,places_08418,place,Whites,Riyadh,Riyadh
RYD_008338,riyadh_places_kaggle,places_08690,place,Whites,Riyadh,Riyadh
RYD_008339,riyadh_places_kaggle,places_06067,place,Wicht,Riyadh,Riyadh
RYD_008340,riyadh_places_kaggle,places_06805,place,Wicht,Riyadh,Riyadh
RYD_008341,riyadh_places_kaggle,places_05869,place,Widyan Al Shami,Riyadh,Riyadh
RYD_008342,riyadh_places_kaggle,places_05925,place,Wifi Pizza,Riyadh,Riyadh
RYD_008343,entertainment_kaggle,entertainment_00184,entertainment,Wild Baboons,Riyadh,Riyadh
RYD_008344,entertainment_kaggle,entertainment_00194,entertainment,Wild Baboons,Riyadh,Riyadh
RYD_008345,riyadh_places_kaggle,places_00739,place,Wild purple acai,Riyadh,Riyadh
RYD_008345,riyadh_places_kaggle,places_00741,place,Let's Acai,Riyadh,Riyadh
RYD_008346,riyadh_places_kaggle,places_03864,place,Wild purple acai,Riyadh,Riyadh
RYD_008346,riyadh_places_kaggle,places_03866,place,Let's Acai,Riyadh,Riyadh
RYD_008347,riyadh_places_kaggle,places_04509,place,Willa Rose,Riyadh,Riyadh
RYD_008348,riyadh_places_kaggle,places_04604,place,Wing King,Riyadh,Riyadh
RYD_008349,riyadh_places_kaggle,places_01168,place,Wings &amp; Things,Riyadh,Riyadh
RYD_008350,riyadh_places_kaggle,places_01753,place,Wings &amp; Things,Riyadh,Riyadh
RYD_008351,riyadh_places_kaggle,places_07142,place,Wings &amp; Things,Riyadh,Riyadh
RYD_008352,riyadh_places_kaggle,places_08595,place,Wings &amp; Things,Riyadh,Riyadh
RYD_008353,riyadh_places_kaggle,places_00780,place,Winner Winner Chicken Dinner,Riyadh,Riyadh
RYD_008354,riyadh_places_kaggle,places_00996,place,Winner Winner Chicken Dinner,Riyadh,Riyadh
RYD_008355,riyadh_places_kaggle,places_04728,place,Wisdom,Riyadh,Riyadh
RYD_008356,riyadh_places_kaggle,places_01579,place,Wister,Riyadh,Riyadh
RYD_008357,riyadh_places_kaggle,places_02237,place,Wister,Riyadh,Riyadh
RYD_008358,riyadh_places_kaggle,places_02814,place,Wister,Riyadh,Riyadh
RYD_008359,riyadh_places_kaggle,places_07575,place,Wister,Riyadh,Riyadh
RYD_008360,riyadh_places_kaggle,places_03368,place,With Love,Riyadh,Riyadh
RYD_008361,riyadh_places_kaggle,places_00213,place,Wok Kong,Riyadh,Riyadh
RYD_008362,riyadh_places_kaggle,places_01043,place,Wok Kong,Riyadh,Riyadh
RYD_008363,riyadh_places_kaggle,places_02605,place,Wok Kong,Riyadh,Riyadh
RYD_008364,riyadh_places_kaggle,places_03180,place,Wok Kong,Riyadh,Riyadh
